2.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	0.0	10.0	0.0	0.0	3.0	0.0	0.0	45.0	1.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	67.0	11.0	0.0	38.0	46.0	0.0	1.0	10.0	4.0	105.0	1.0	17.0	3.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	1.0	0.0	0.0	0.0	5.0	7.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
2.0	-1.0	0.0	6.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-2.0	0.0	-1.9999999999999991	0.0	4.0	3.0	0.0	4.0	45.0	-1.0	1.0	3.0	0.0	6.0	0.0	-2.0	0.0	0.0	-4.0	7.0	0.0	0.0	-1.0	0.0	0.0	133.0	45.0	0.0	10.0	30.0	0.0	1.0	-1.9999999999999991	4.0	55.0	-1.0	3.0	-1.0	2.0	0.0	2.0	0.0	-1.0	2.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	-1.0	-1.0	-1.0	0.0	0.0	4.0	-1.0	0.0	-1.0	0.0	0.0	-3.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	-3.0	-2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	-1.0	0.0	0.0	0.0	1.0	-1.0	-2.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.0	-1.0	0.0	0.0	-1.0	0.0	0.0
2.0	-1.87	0.0	9.68	0.0	0.39	13.42	4.8100000000000005	-0.4799999999999998	2.04	0.0	0.0	0.0	0.0	0.0	0.0	15.61	-4.089999999999999	0.0	-7.089999999999998	0.0	5.48	3.26	0.13	5.61	46.04	-1.87	1.39	4.13	0.13	8.870000000000001	0.0	-4.219999999999999	0.0	0.0	-7.35	9.48	0.0	0.0	-1.74	0.0	0.0	160.8	59.78999999999999	0.0	-1.1400000000000006	25.510000000000005	0.0	1.0	-6.829999999999998	4.13	35.33	-1.74	-1.7899999999999991	-2.48	1.13	0.0	2.74	0.0	-1.74	2.87	0.0	0.0	0.0	0.0	15.09	0.0	0.0	6.35	-1.74	-1.35	-1.61	0.0	0.0	5.129999999999999	-1.87	0.0	-1.87	0.0	0.0	-5.83	2.87	-0.74	0.0	0.0	0.0	-0.87	10.74	0.0	0.0	0.0	0.0	2.2600000000000007	6.48	0.0	0.0	-5.479999999999999	-3.74	0.0	0.87	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	5.600000000000001	0.0	-1.61	0.0	0.0	0.0	-0.7399999999999998	-3.96	-3.74	0.13	-1.87	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	2.74	0.0	0.0	-1.74	0.0	0.26	0.0	-1.87	-1.87	0.0	0.13	-1.87	0.0	0.13
6.680000000000001	2.3431	0.0	13.441600000000005	0.13	0.6893000000000002	20.6354	5.294700000000001	6.892400000000002	5.134800000000001	0.0	0.0	0.0	0.13	0.0	0.0	16.4407	-5.828299999999999	0.0	-11.178299999999997	0.0	7.0376	3.2862	0.2731	6.7907	48.48480000000001	-2.5969	1.5593	5.0131000000000006	0.1431	11.466900000000004	0.0	-6.101399999999999	0.0	0.0	-10.2445	11.387599999999996	0.0	0.0	-2.3238	0.0	0.13	184.43600000000004	73.31729999999999	0.0	-9.7818	20.85370000000001	0.0	1.2600000000000002	-11.152099999999995	3.8831	17.367099999999997	-2.4538	-5.967299999999998	-3.7776	0.4031000000000002	0.0	3.7138	0.0	-2.4538	3.4669	0.0	0.0	0.13	0.0	16.6983	0.0	0.13	7.7645	-2.4538	-1.6345	-2.0507	0.0	0.0	6.143099999999999	-2.5969	0.0	-2.5969	0.0	0.0	-8.6721	3.5969	-1.4538	0.0	0.13	0.0	-1.7269	13.4538	0.0	0.0	0.0	0.0	0.9762000000000012	7.5176	0.0	0.0	-7.257599999999998	-5.1938	0.0	0.8569	0.0	0.0	0.0	0.13	0.4031	0.0	0.0	0.0	-0.9779999999999944	0.0	-2.3107	0.0	0.0	0.0	-2.3238	-6.4252	-5.1938	0.1431	-2.5969	0.0	0.0	0.0	-1.48	0.0	0.0	0.0	0.0	0.0	3.3238000000000003	0.0	0.0	-2.4538	0.0	0.4162	0.0	-2.4669	-2.5969	0.0	0.4031	-2.5969	0.0	0.2731
7.8016	7.204597	0.0	16.783792000000002	0.1431	0.7379910000000003	27.910198	5.832089000000001	7.670788000000003	15.636076	0.0	0.0	0.0	0.1431	0.0	0.0	16.365109	-6.967920999999999	0.0	-13.692420999999996	0.0	8.188312	3.431194	0.293697	8.039608999999999	48.780576	-3.173203	1.5948910000000005	5.617497	0.150597	13.250103000000005	0.0	-7.391617999999999	0.0	0.0	-12.152214999999996	12.692811999999993	0.0	0.0	-2.879506	0.0	0.2731	202.46532000000005	85.18235099999998	0.0	-17.775965999999997	16.607419000000014	0.0	1.6762000000000004	-15.107426999999998	3.734397	2.039476999999998	-2.892606	-9.327850999999995	-4.902111999999999	-0.1732029999999996	0.0	4.178806	0.0	-3.022606	3.900103	0.13	0.0	0.2731	0.0	17.174821	0.0	0.2731	8.504615000000001	-3.022606	-2.011515	-2.455809	0.0	0.0	6.630596999999999	-3.173203	0.13	-3.173203	0.0	0.0	-10.809827	4.173203	-2.022606	0.0	0.1431	0.0	-2.056303	16.152606000000002	0.0	0.0	0.0	0.0	0.1114940000000017	8.225912	0.0	0.0	-8.939711999999998	-6.346405999999999	0.0	0.849403	0.0	0.0	0.0	0.1431	0.436797	0.0	0.0	0.0	-6.338859999999992	0.0	-2.872009	0.0	0.0	0.0	-3.749506	-8.531123999999998	-6.086405999999998	0.150597	-3.173203	0.0	0.0	0.0	-2.0376	0.0	0.0	0.0	0.0	0.0	3.749506	0.0	0.13	-2.892606	0.0	0.444294	0.0	-3.0301029999999995	-3.173203	0.0	0.436797	-3.043202999999999	0.0	0.293697
8.396992000000001	7.82380639	0.0	19.598251040000005	0.150597	0.8896731700000002	30.27021026	6.07077643	12.581213560000002	17.62814212	0.0	0.0	0.0	0.150597	0.13	0.0	16.46612383	-8.154542269999999	0.0	-16.384357269999995	0.0	9.03830344	3.4487527800000004	0.43342339	8.752438829999997	49.45335712000001	-3.466679609999999	1.7390761700000006	6.312929390000001	0.1528263899999999	14.157482610000004	0.0	-8.471065659999999	0.0	0.0	-13.804592049999997	13.646718439999992	0.0	0.0	-3.2932562199999995	0.0	0.293697	222.81774840000008	97.32542637	0.0	-22.18743642	14.497543530000016	0.0	1.7304940000000004	-17.69399849	3.96853239	-6.79656801	-3.17075322	-10.742511369999995	-5.607109439999999	-0.5966796099999995	0.0	4.47194722	0.0	-3.4438532200000003	4.30298261	0.2731	0.13	0.423697	0.0	17.508445270000003	0.0	0.293697	9.30558005	-3.4438532200000003	-2.2604830500000004	-2.71673283	0.13	0.0	7.320426389999999	-3.59667961	0.2731	-3.59667961	0.0	0.0	-12.479486489999998	4.46667961	-2.5738532199999997	0.0	0.150597	0.0	-2.59107661	18.06695322	0.0	0.0	0.0	0.0	-0.5100862199999974	8.616615439999999	0.0	0.0	-9.795421439999998	-7.193359219999999	0.0	0.71717361	0.0	0.0	0.0	0.150597	0.45402039	0.0	0.0	0.0	-9.393468199999988	0.0	-3.29102683	0.0	0.0	0.0	-4.240156219999999	-9.660521879999996	-6.907159219999999	0.1528263899999999	-3.59667961	0.13	0.0	0.0	-2.318312	0.0	0.0	0.0	0.0	0.0	4.0201562200000005	0.0	0.1431	-3.3007532200000003	0.0	0.45624978	0.0	-3.4460826099999995	-3.466679609999999	0.0	0.45402039	-3.45357961	0.0	0.3034233899999999
12.96093504	8.8563806493	0.0	24.82331664480001	0.41282639	1.2894969279	31.2461149862	6.1334718241	13.343160157200002	19.8821573644	0.13	0.0	0.0	0.41282639	0.1431	0.0	17.2030534621	-7.907865144899997	0.0	-16.305569194899995	0.0	9.5921466328	4.3610930986000005	0.7061744393000001	9.161412512099997	53.68525941440001	-3.5968081706999997	1.7466705379000007	6.869430659300002	0.1502480493	15.329399780700005	0.0	-8.218436584199997	0.0	0.0	-14.747593633499996	14.025832682799992	0.0	0.0	-3.4368337313999997	0.0	0.56342339	235.70040150800008	108.4244314119	0.0	-23.4021367054	17.34372930110002	0.0	2.6674437800000006	-19.3710928763	3.9801982693	-5.745111478699995	-3.2959631214	-11.323430361899996	-6.013393852799998	-0.3499081706999992	0.13	4.6016159014	0.13	-3.719660121400001	4.6964847807000005	0.293697	0.1431	0.7065233900000001	0.0	18.443453754900005	0.0	0.43342339	9.967281193500002	-3.719660121400001	-2.2567398035000004	-2.4500622921	0.4031	0.0	7.7416600493	-3.869908170699999	0.293697	-3.739908170699999	0.0	0.0	-13.187795436299997	4.596808170699999	-2.992760121399999	0.0	0.1528263899999999	0.0	-2.734640560699999	19.907857121400003	0.0	0.0	0.26	0.0	0.9957941686000032	8.839750072799998	0.0	0.13	-10.311697292799998	-7.739816341399998	0.0	0.5766519507	0.0	0.0	0.0	0.1528263899999999	0.7159008293000001	0.0	0.13	0.0	-6.490811533999985	0.0	-3.4394120721	0.0	0.0	0.0	-4.7645367314	-9.527164315599997	-7.438622341399999	0.1502480493	-3.869908170699999	0.1431	0.0	0.0	-2.18140344	0.26	0.0	0.0	0.0	0.0	4.1431367314	0.0	0.150597	-3.5690631214	0.0	0.4533224886	0.0	-3.717081780699999	-3.726808170699999	0.0	0.4559008293	-3.7193111706999993	0.0	0.4330744393
14.1196557248	8.950006063191001	0.0	28.08117618977601	0.5664480493	1.310653402173	31.507045790194	5.905893524066999	13.228617289964	20.534306363427994	0.1431	0.0	0.0	0.4364480493	0.150597	0.0	16.720198527127003	-8.088619777962997	0.0	-16.925492851462995	0.0	9.602841107336	4.181366592382	0.7304651504910001	9.154646450626997	54.29341369692801	-3.706019630209	1.7311053528730007	6.8941988818910005	0.143420101191	15.584243240909	0.0	-8.254517318453997	0.0	0.0	-15.253867249644996	13.976260520835991	0.0	0.0	-3.432948479717999	0.0	0.7192744392999999	242.02377725996007	109.94080300725298	0.0	-26.143302861098	18.024984616057026	0.13	2.890675268600001	-20.569345037681	3.861291612591	-8.48644725616899	-3.4097731390179997	-11.976554543752997	-6.398648008735999	-0.6873166302089991	0.2731	4.580269237617999	0.1431	-3.596296529018	4.709742190909001	0.3034233899999999	0.280597	0.8698714393	0.0	18.701657778663005	0.13	0.4461744393	9.993793786845002	-3.856296529018001	-2.1256686875450006	-2.536556939227	0.436797	0.0	8.008520541191	-3.999716630208999	0.3034233899999999	-3.856616630208999	0.0	0.0	-13.179639624880997	4.576019630208999	-3.1499935290179986	0.0	0.1502480493	0.0	-2.981808899508999	20.417434919018003	0.0	0.0	0.2862	0.0	0.9912126932820036	8.675378740135997	0.0	0.1431	-10.666994641535997	-7.999433260417998	0.0	0.5628828988089999	0.0	0.0	0.0	0.1502480493	0.7301161997910001	0.0	0.1431	0.0	-6.033696188579982	0.0	-3.569776427827	0.0	0.0	0.0	-4.613543089718	-9.411327578171996	-7.693780480417998	0.143420101191	-3.999716630208999	0.150597	0.0	0.0	-2.2627436327999995	0.2862	0.0	0.0	0.0	0.0	4.129525089718	0.0	0.1528263899999999	-3.703470139018	0.0	0.437088251682	0.0	-3.719468580908999	-3.849119630208999	0.0	0.4439161997909999	-3.846890240208999	0.0	0.436768150491
14.718914669376002	8.92576875379717	0.0	30.550814494561127	2.537714101191	1.6803746269535105	30.656672140082776	5.52389624831529	12.85867019075268	20.88521127165036	0.150597	0.0	0.0	0.444614101191	0.1528263899999999	0.0	16.704023129837495	-7.688640354380807	0.0	-16.595659356825806	0.0	9.32438090119832	3.92417173901434	0.7304128360481702	9.133917601782484	54.36195014029538	-3.563129354860829	2.085163525762511	6.99966431576617	0.13297234485717	15.66607505786983	0.0	-7.949354459728977	0.0	0.0	-14.471897486686146	13.54235775944331	0.0	0.0	-3.4264632988126595	0.0	0.7379621504909999	243.10410211892528	108.74731335285308	0.0	-26.596053315393256	19.92736486103661	0.2731	2.8048633502820013	-20.610691631793472	3.8584368731751697	-7.0590560382060135	-3.4099089607036595	-12.005069671108105	-6.42341730881632	-0.940364744860829	0.293697	4.42364916308566	0.150597	-3.3173804000036595	4.580381594369831	0.4330744393	0.29592639	1.020788540491	0.0	18.122991666689813	0.1431	0.444265150491	9.747841307250152	-3.86358040000366	-2.1439346225591507	-2.0183054134644904	0.45402039	0.0	7.99843936765717	-3.996552744860829	0.3030744392999999	-3.8459557448608286	0.0	0.0	-13.146910205857468	4.420029354860829	-3.1670037900036587	0.0	0.143420101191	0.0	-2.9848061374518284	21.58353188930366	0.0	0.0	0.301194	0.0	0.9673529846973444	8.267183178534317	0.0	0.150597	-10.666752416152317	-7.993105489721658	0.0	0.5636042651428299	0.0	0.0	0.0	0.143420101191	0.72100654723917	0.0	0.150597	0.0	-3.3512814920445795	0.0	-3.450011055146489	0.0	0.0	0.0	-4.67924251951266	-8.554734687141638	-7.692609391121658	0.13297234485717	-3.996552744860829	0.1528263899999999	0.0	0.0	-2.108067497335999	0.301194	0.0	0.0	0.13	0.0	3.99338885951266	0.0	0.1502480493	-3.71333235070366	0.13	0.40936479090534	0.0	-3.710032643669828	-3.843726354860829	0.0	0.4198125472391699	-3.846304695560829	0.0	0.4269894460481701
21.756680279413125	8.436182112728808	0.0	31.336964534030905	2.86572212485717	1.662712490447364	29.1616356907802	5.274381812689293	12.039957695739911	20.884469350900968	0.1528263899999999	0.0	0.0	0.43862512485717	0.2802480492999999	0.0	15.438344578381813	-6.717999662525411	0.0	-15.10093943094756	0.0	9.184035288638462	3.734971218813016	0.8384533679681782	8.77124410976895	53.752774435117146	-3.1676342264016517	2.071260975590195	6.844593276780838	0.1195801938110078	15.51974144139848	0.0	-7.08622725308459	0.0	0.0	-13.543967775422594	12.6455745414066	0.0	0.0	-3.1878327370334736	0.13	0.7326422260481699	237.72327142842624	110.9307532633076	0.0	-23.49564712479719	22.571686135687152	0.293697	2.6434867232873414	-20.29958281754089	3.9901145015056674	-2.402632260893153	-3.3077339313996434	-11.240581195594462	-6.223007159624119	-1.1098971057016511	0.3034233899999999	4.149981621113984	0.1528263899999999	-3.036834471890644	4.456545609653483	0.436768150491	0.3008450493	1.15599027534817	0.0	17.338502415913247	0.150597	0.42921883604817	9.264048836397285	-3.754228471890644	-1.966055925395111	-1.8913298778742968	0.4559008293	0.0	8.099413130447008	-3.873808665701651	0.4236681504909999	-3.72098227570165	0.0	0.0	-12.173046422560567	4.147037226401651	-2.9273029111906426	0.0	0.13297234485717	0.0	-2.8679594674768203	21.75551320588164	0.0	0.0	0.3056527799999999	0.0	1.6468586574302306	7.651791677736776	0.0	0.1528263899999999	-10.086531840822436	-7.747617331403302	0.0	0.577345366888992	0.0	0.0	0.0	0.26297234485717	0.8211776635253478	0.0	0.1528263899999999	0.0	-1.10656982040138	0.0	-3.338721888079635	0.0	0.0	0.0	-4.537994730742474	-7.257159044600064	-7.330777129021302	0.1195801938110078	-3.873808665701651	0.1502480493	0.0	0.0	-1.715616950498319	0.3056527799999999	0.0	0.0	0.1431	0.0	3.7510645865424745	0.0	0.143420101191	-3.6108083706996448	0.1431	0.3721327324791859	0.0	-3.59023932084448	-3.723560616401651	0.0	0.3855248835253478	-3.7303885645106503	0.0	0.405378928668178
